Row ID,Site ID,Location,Enforced Speed Limit,Month End Date,1-5 Over Speed Limit,6-10 Over Speed Limit,11-15 Over Speed Limit,16-20 Over Speed Limit,21-50 Over Speed Limit,51+ Over Speed Limit,Total Speeding Tickets,Total Red Light Tickets,Latitude,Longitude,New Georeferenced Column
2019-09-30-ED2059-60,ED2059,WB 153 Ave @ 97 St,60,9/30/2019 0:00,0,0,43,13,2,0,58,8,53.614133,-113.490546,"(53.614133, -113.490546)"
2019-10-31-ED2074-60,ED2074,NB 66 St @ 167 Ave,60,10/31/2019 0:00,0,0,68,14,6,0,88,18,53.628394,-113.44284,"(53.628394, -113.44284)"
2019-11-30-ED2037-60,ED2037,NB 178 St @ 87 Ave,60,11/30/2019 0:00,0,0,54,8,5,0,67,7,53.5208806,-113.6304399,"(53.52088061, -113.6304399)"
2019-11-30-ED2063-60,ED2063,NB 111 St @ 23 ave,60,11/30/2019 0:00,0,0,76,11,5,0,92,12,53.453378,-113.516161,"(53.453378, -113.516161)"
2019-11-30-ED2094-60,ED2094,NB Rabbit Hill Rd @ 23 Ave,60,11/30/2019 0:00,0,0,61,16,1,0,78,9,53.45365,-113.5654,"(53.45365, -113.5654)"
2019-07-31-ED2060-60,ED2060,WB 23 Ave @ Terwillegar Dr NB,60,7/31/2019 0:00,0,0,388,66,22,0,476,82,53.457268,-113.587836,"(53.457268, -113.587836)"
2019-10-31-ED2037-60,ED2037,NB 178 St @ 87 Ave,60,10/31/2019 0:00,0,0,183,26,8,0,217,5,53.5208806,-113.6304399,"(53.52088061, -113.6304399)"
2019-09-30-ED2081-60,ED2081,NB Gateway Blvd @ 34 Ave,60,9/30/2019 0:00,0,0,2515,605,212,1,3333,56,53.467373,-113.492054,"(53.467373, -113.492054)"
2019-10-31-ED2006-60,ED2006,SB 170 St @ 95 Ave,60,10/31/2019 0:00,0,0,534,87,22,0,643,20,53.5320087,-113.6153542,"(53.5320087, -113.6153542)"
2019-09-30-ED2082-60,ED2082,NB 50 St @ Ellerslie Rd,60,9/30/2019 0:00,0,0,1179,215,63,1,1458,7,53.42432,-113.417755,"(53.42432, -113.417755)"
2019-10-31-ED2062-60,ED2062,SB 111 St @ 23 Ave,60,10/31/2019 0:00,0,0,163,31,9,0,203,4,53.454486,-113.516605,"(53.454486, -113.516605)"
2019-09-30-ED2063-60,ED2063,NB 111 St @ 23 ave,60,9/30/2019 0:00,0,0,79,13,4,0,96,2,53.453378,-113.516161,"(53.453378, -113.516161)"
2019-07-31-ED2059-60,ED2059,WB 153 Ave @ 97 St,60,7/31/2019 0:00,0,0,58,10,8,0,76,2,53.614133,-113.490546,"(53.614133, -113.490546)"
2019-08-31-ED2075-60,ED2075,NB 97 St @ 132 Ave,60,8/31/2019 0:00,0,0,235,47,20,0,302,11,53.591633,-113.491987,"(53.591633, -113.491987)"
2019-11-30-ED048-70,ED048,SB Manning Dr @ 137 Ave,70,11/30/2019 0:00,0,0,3,0,0,0,3,18,53.5995429,-113.4212717,"(53.59954286, -113.4212717)"
2019-11-30-ED1031-60,ED1031,EB 63 Ave @ 99 St,60,11/30/2019 0:00,0,0,31,0,3,0,34,11,53.4998065,-113.4869484,"(53.49980654, -113.4869484)"
2019-11-30-ED1046-60,ED1046,SB 97 St @ 122 Ave,60,11/30/2019 0:00,0,0,395,71,20,1,487,58,53.5770675,-113.4922687,"(53.57706746, -113.4922687)"
2019-11-30-ED1050-70,ED1050,NB Manning Dr @ 50 St,70,11/30/2019 0:00,0,0,33,7,3,0,43,26,53.6013717,-113.4170665,"(53.60137171, -113.4170665)"
2019-11-30-ED1051-60,ED1051,NB Gateway Blvd @ Whitemud Drive EB,60,11/30/2019 0:00,0,0,526,81,22,0,629,233,53.4799345,-113.4922439,"(53.4799345, -113.4922439)"
2019-11-30-ED1052-60,ED1052,WB Whitemud Drive  @ Gateway Blvd,60,11/30/2019 0:00,0,0,46,9,7,0,62,10,53.4809868,-113.4921173,"(53.4809868, -113.4921173)"
2019-11-30-ED1053-60,ED1053,EB Whitemud Drive @ Calgary Trail,60,11/30/2019 0:00,0,0,82,17,9,0,108,17,53.4796813,-113.4960327,"(53.4796813, -113.4960327)"
2019-11-30-ED1054-60,ED1054,SB 111 St @ Whitemud Drive WB,60,11/30/2019 0:00,0,0,85,21,6,1,113,86,53.483705,-113.517561,"(53.483705, -113.517561)"
2019-11-30-ED1055-60,ED1055,NB 111 St @ Whitemud Drive EB,60,11/30/2019 0:00,0,0,165,28,12,0,205,59,53.482055,-113.515857,"(53.482055, -113.515857)"
2019-11-30-ED1064-60,ED1064,EB 23 Ave @ 66 St,60,11/30/2019 0:00,0,0,65,14,3,0,82,19,53.453433,-113.435067,"(53.453433, -113.435067)"
2019-11-30-ED1065-60,ED1065,EB 34 Ave @ 50 St,60,11/30/2019 0:00,0,0,2,0,0,0,2,5,53.464976,-113.420777,"(53.464976, -113.420777)"
2019-11-30-ED1067-60,ED1067,WB Windermere Blvd @  Terwillegar Dr NB,60,11/30/2019 0:00,0,0,7,1,0,0,8,29,53.436815,-113.612106,"(53.436815, -113.612106)"
2019-11-30-ED1068-60,ED1068,SB 170 St @ 69 Ave,60,11/30/2019 0:00,0,0,136,17,8,0,161,13,53.5049067,-113.6157943,"(53.5049067, -113.6157943)"
2019-11-30-ED1069-50,ED1069,WB 118 Ave @ Wayne Gretzky Dr SB,50,11/30/2019 0:00,0,0,112,22,9,0,143,15,53.5704186,-113.4531748,"(53.5704186, -113.4531748)"
2019-11-30-ED1070-70,ED1070,EB Yellowhead Tr @ 66 St,70,11/30/2019 0:00,0,0,79,12,8,0,99,9,53.57828,-113.4434288,"(53.57828, -113.4434288)"
2019-11-30-ED1073-60,ED1073,EB 100 Ave @ 175 St,60,11/30/2019 0:00,0,0,239,61,15,1,316,308,53.538711,-113.622203,"(53.538711, -113.622203)"
2019-05-31-ED2037-60,ED2037,NB 178 St @ 87 Ave,60,5/31/2019 0:00,0,0,181,33,12,0,226,3,53.5208806,-113.6304399,"(53.52088061, -113.6304399)"
2019-07-31-ED2081-60,ED2081,NB Gateway Blvd @ 34 Ave,60,7/31/2019 0:00,0,0,3872,1079,331,1,5283,42,53.467373,-113.492054,"(53.467373, -113.492054)"
2019-11-30-ED2075-60,ED2075,NB 97 St @ 132 Ave,60,11/30/2019 0:00,0,0,82,16,4,0,102,14,53.591633,-113.491987,"(53.591633, -113.491987)"
2019-07-31-ED2071-50,ED2071,NB 82 St @ 112 Ave,50,7/31/2019 0:00,0,0,908,177,44,0,1129,145,53.560908,-113.467294,"(53.560908, -113.467294)"
2019-09-30-ED2077-70,ED2077,SB Manning Dr @ 153 Ave,70,9/30/2019 0:00,0,0,406,78,28,0,512,11,53.614882,-113.403378,"(53.614882, -113.403378)"
2019-10-31-ED2056-60,ED2056,NB Gateway Blvd @ 63 Ave,60,10/31/2019 0:00,0,0,124,23,4,0,151,8,53.499319,-113.493421,"(53.499319, -113.493421)"
2019-08-31-ED2006-60,ED2006,SB 170 St @ 95 Ave,60,8/31/2019 0:00,0,0,510,102,26,0,638,17,53.5320087,-113.6153542,"(53.5320087, -113.6153542)"
2019-11-30-ED2062-60,ED2062,SB 111 St @ 23 Ave,60,11/30/2019 0:00,0,0,66,16,6,0,88,10,53.454486,-113.516605,"(53.454486, -113.516605)"
2019-10-31-ED2075-60,ED2075,NB 97 St @ 132 Ave,60,10/31/2019 0:00,0,0,138,20,10,0,168,12,53.591633,-113.491987,"(53.591633, -113.491987)"
2019-06-30-ED2059-60,ED2059,WB 153 Ave @ 97 St,60,6/30/2019 0:00,0,0,50,16,2,0,68,5,53.614133,-113.490546,"(53.614133, -113.490546)"
2019-09-30-ED2086-60,ED2086,EB 23 Ave @ 91 St,60,9/30/2019 0:00,0,0,70,6,1,0,77,5,53.451741,-113.467372,"(53.451741, -113.467372)"
2019-11-30-ED2082-60,ED2082,NB 50 St @ Ellerslie Rd,60,11/30/2019 0:00,0,0,497,102,29,0,628,9,53.42432,-113.417755,"(53.42432, -113.417755)"
2019-07-31-ED2037-60,ED2037,NB 178 St @ 87 Ave,60,7/31/2019 0:00,0,0,188,27,6,0,221,8,53.5208806,-113.6304399,"(53.52088061, -113.6304399)"
2019-08-31-ED2063-60,ED2063,NB 111 St @ 23 ave,60,8/31/2019 0:00,0,0,172,35,8,0,215,6,53.453378,-113.516161,"(53.453378, -113.516161)"
2019-08-31-ED2086-60,ED2086,EB 23 Ave @ 91 St,60,8/31/2019 0:00,0,0,69,9,2,0,80,7,53.451741,-113.467372,"(53.451741, -113.467372)"
2019-06-30-ED2074-60,ED2074,NB 66 St @ 167 Ave,60,6/30/2019 0:00,0,0,50,7,4,0,61,9,53.628394,-113.44284,"(53.628394, -113.44284)"
2019-11-30-ED001-60,ED001,EB 34 Ave @ 91 St,60,11/30/2019 0:00,0,0,5,2,0,0,7,3,53.4652261,-113.4674525,"(53.46522609, -113.4674525)"
2019-11-30-ED002-70,ED002,NB 91 St @ 34 Ave,70,11/30/2019 0:00,0,0,44,11,2,0,57,18,53.4648935,-113.4663185,"(53.46489352, -113.4663185)"
2019-11-30-ED003-60,ED003,WB 34 Ave @ 91 St,60,11/30/2019 0:00,0,0,51,4,1,0,56,7,53.4654011,-113.4657331,"(53.46540114, -113.4657331)"
2019-11-30-ED005-60,ED005,NB 170 St @ 95 Ave,60,11/30/2019 0:00,0,0,184,29,6,0,219,78,53.5313852,-113.6151193,"(53.53138521, -113.6151193)"
2019-11-30-ED007-70,ED007,EB Yellowhead Tr @ 149 St,70,11/30/2019 0:00,0,0,94,25,8,0,127,17,53.5812052,-113.578715,"(53.58120518, -113.578715)"
2019-11-30-ED008-70,ED008,WB Yellowhead Tr @ 127 St,70,11/30/2019 0:00,0,0,30,8,1,0,39,10,53.5807388,-113.5406622,"(53.58073876, -113.5406622)"
2019-11-30-ED010-50,ED010,NB 127 St @ Yellowhead Tr,50,11/30/2019 0:00,0,0,55,4,1,0,60,7,53.5802602,-113.5411938,"(53.58026015, -113.5411938)"
2019-11-30-ED011-50,ED011,SB 109 St @ 104 Ave,50,11/30/2019 0:00,0,0,118,18,3,0,139,100,53.5464622,-113.5085364,"(53.54646216, -113.5085364)"
2019-11-30-ED012-50,ED012,WB 104 Ave @ 109 St,50,11/30/2019 0:00,0,0,154,27,4,0,185,36,53.5462241,-113.5078498,"(53.54622408, -113.5078498)"
2019-11-30-ED013-50,ED013,EB 104 Ave @ 109 St,50,11/30/2019 0:00,0,0,55,11,2,0,68,35,53.5462201,-113.5090615,"(53.54622011, -113.5090615)"
2019-11-30-ED014-60,ED014,SB 50 St @ 137 Ave,60,11/30/2019 0:00,0,0,13,1,0,0,14,2,53.5974957,-113.4134868,"(53.5974957, -113.4134868)"
2019-11-30-ED015-60,ED015,WB 137 Ave @ 50 St,60,11/30/2019 0:00,0,0,23,4,2,0,29,22,53.5971075,-113.4125877,"(53.59710754, -113.4125877)"
2019-11-30-ED016-60,ED016,NB 82 St @ 153 Ave,60,11/30/2019 0:00,0,0,49,12,5,0,66,15,53.6155172,-113.4673315,"(53.61551724, -113.4673315)"
2019-11-30-ED017-60,ED017,NB 50 St @ 23 Ave,60,11/30/2019 0:00,0,0,12,7,3,0,22,33,53.4543275,-113.4198041,"(53.45432753, -113.4198041)"
2019-11-30-ED018-60,ED018,WB Stony Plain Rd @ 170 St,60,11/30/2019 0:00,0,0,55,12,3,0,70,20,53.5412872,-113.6159543,"(53.54128722, -113.6159543)"
2019-11-30-ED019-60,ED019,SB 170 St @ Stony Plain Rd,60,11/30/2019 0:00,0,0,12,0,0,0,12,32,53.5417674,-113.6168696,"(53.54176738, -113.6168696)"
2019-11-30-ED020-70,ED020,WB Yellowhead Tr @ 107 St,70,11/30/2019 0:00,0,0,400,75,15,0,490,18,53.5814538,-113.504608,"(53.58145379, -113.504608)"
2019-11-30-ED021-70,ED021,EB Yellowhead Tr @ 127 St,70,11/30/2019 0:00,0,0,129,25,13,1,168,9,53.5806233,-113.5419714,"(53.5806233, -113.5419714)"
2019-11-30-ED022-50,ED022,WB Stony Plain Rd @ 156 St,50,11/30/2019 0:00,0,0,107,19,5,0,131,6,53.5412949,-113.5897747,"(53.54129492, -113.5897747)"
2019-11-30-ED023-50,ED023,NB 156 St @ Stony Plain Rd,50,11/30/2019 0:00,0,0,43,6,1,0,50,106,53.5409125,-113.5903288,"(53.54091252, -113.5903288)"
2019-11-30-ED024-50,ED024,SB 156 St @ Stony Plain Rd,50,11/30/2019 0:00,0,0,32,5,1,0,38,47,53.5417164,-113.5903227,"(53.54171636, -113.5903227)"
2019-11-30-ED026-60,ED026,SB 50 St @ 23 Ave,60,11/30/2019 0:00,0,0,13,3,0,0,16,12,53.4551334,-113.4203198,"(53.4551334, -113.4203198)"
2019-11-30-ED027-60,ED027,WB 23 Ave @ 91 St,60,11/30/2019 0:00,0,0,16,2,1,0,19,22,53.4519087,-113.4657289,"(53.45190871, -113.4657289)"
2019-11-30-ED028-60,ED028,WB 23 Ave @ Parsons Rd,60,11/30/2019 0:00,0,0,56,10,4,0,70,28,53.4529528,-113.478569,"(53.45295283, -113.478569)"
2019-11-30-ED032-60,ED032,NB 170 St @ 100 Ave,60,11/30/2019 0:00,0,0,103,26,4,0,133,101,53.538895,-113.6150049,"(53.53889499, -113.6150049)"
2019-11-30-ED033-60,ED033,SB 170 St @ 100 Ave,60,11/30/2019 0:00,0,0,23,3,0,0,26,62,53.5395668,-113.6169067,"(53.53956682, -113.6169067)"
2019-11-30-ED034-60,ED034,NB 170 St @ Stony Plain Rd,60,11/30/2019 0:00,0,0,106,19,4,0,129,46,53.5409959,-113.6149232,"(53.54099587, -113.6149232)"
2019-11-30-ED035-60,ED035,NB 170 St @ 87 Ave,60,11/30/2019 0:00,0,0,27,10,3,0,40,29,53.5190777,-113.6152341,"(53.51907771, -113.6152341)"
2019-11-30-ED036-60,ED036,SB 170 St @ 87 Ave,60,11/30/2019 0:00,0,0,83,12,6,0,101,20,53.5200311,-113.6154822,"(53.52003106, -113.6154822)"
2019-11-30-ED038-60,ED038,WB 87 Ave @ 178 St,60,11/30/2019 0:00,0,0,11,1,2,0,14,12,53.5212846,-113.6298593,"(53.52128465, -113.6298593)"
2019-11-30-ED040-60,ED040,EB 137 Ave @ 127 St,60,11/30/2019 0:00,0,0,22,5,2,0,29,18,53.5993545,-113.5420203,"(53.59935449, -113.5420203)"
2019-11-30-ED041-60,ED041,WB 137 Ave @ 127 St,60,11/30/2019 0:00,0,0,29,11,3,0,43,29,53.599591,-113.5406916,"(53.59959096, -113.5406916)"
2019-11-30-ED043-60,ED043,WB 137 Ave @ 113A St,60,11/30/2019 0:00,0,0,13,4,1,0,18,9,53.5996168,-113.5160351,"(53.59961683, -113.5160351)"
2019-11-30-ED044-60,ED044,EB 137 Ave @ 97 St,60,11/30/2019 0:00,0,0,3,1,0,0,4,5,53.5994288,-113.4928734,"(53.59942879, -113.4928734)"
2019-11-30-ED045-60,ED045,SB 97 St @ 137 Ave,60,11/30/2019 0:00,0,0,26,7,0,0,33,15,53.5999761,-113.492144,"(53.59997614, -113.492144)"
2019-11-30-ED047-60,ED047,NB Wayne Gretzky Dr @ 118 Ave,60,11/30/2019 0:00,0,0,58,12,0,0,70,23,53.5697956,-113.4521125,"(53.56979565, -113.4521125)"
2019-11-30-ED2057-50,ED2057,WB 82 Ave @ 99 St,50,11/30/2019 0:00,0,0,63,5,4,0,72,43,53.518117,-113.485539,"(53.518117, -113.485539)"
2019-10-31-ED2079-60,ED2079,SB Parsons Rd @ Ellerslie Rd,60,10/31/2019 0:00,0,0,6,1,2,0,9,2,53.425615,-113.479951,"(53.425615, -113.479951)"
2019-05-31-ED2075-60,ED2075,NB 97 St @ 132 Ave,60,5/31/2019 0:00,0,0,89,15,9,0,113,4,53.591633,-113.491987,"(53.591633, -113.491987)"
2019-06-30-ED2081-60,ED2081,NB Gateway Blvd @ 34 Ave,60,6/30/2019 0:00,0,0,3994,1009,331,1,5335,67,53.467373,-113.492054,"(53.467373, -113.492054)"
2019-05-31-ED2077-70,ED2077,SB Manning Dr @ 153 Ave,70,5/31/2019 0:00,0,0,109,30,2,0,141,4,53.614882,-113.403378,"(53.614882, -113.403378)"
2019-08-31-ED2081-60,ED2081,NB Gateway Blvd @ 34 Ave,60,8/31/2019 0:00,0,0,3170,773,276,1,4220,68,53.467373,-113.492054,"(53.467373, -113.492054)"
2019-09-30-ED2009-70,ED2009,EB Yellowhead Tr @ 107 St,70,9/30/2019 0:00,0,0,1075,150,35,0,1260,2,53.5812925,-113.5061022,"(53.58129246, -113.5061022)"
2019-06-30-ED2037-60,ED2037,NB 178 St @ 87 Ave,60,6/30/2019 0:00,0,0,182,30,8,0,220,2,53.5208806,-113.6304399,"(53.52088061, -113.6304399)"
2019-09-30-ED2049-70,ED2049,NB 97 St @ 167 Ave,70,9/30/2019 0:00,0,0,123,24,4,0,151,18,53.6283968,-113.4916933,"(53.62839682, -113.4916933)"
2019-10-31-ED2078-60,ED2078,WB 153 Ave @ 127 St,60,10/31/2019 0:00,0,0,17,4,1,0,22,12,53.617021,-113.54053,"(53.617021, -113.54053)"
2019-08-31-ED2082-60,ED2082,NB 50 St @ Ellerslie Rd,60,8/31/2019 0:00,0,0,1525,295,104,0,1924,10,53.42432,-113.417755,"(53.42432, -113.417755)"
2019-06-30-ED2075-60,ED2075,NB 97 St @ 132 Ave,60,6/30/2019 0:00,0,0,231,46,23,0,300,10,53.591633,-113.491987,"(53.591633, -113.491987)"
2019-07-31-ED2087-50,ED2087,SB 127 St @ 126 Ave,50,7/31/2019 0:00,0,0,9214,2002,686,1,11903,66,53.582637,-113.541188,"(53.582637, -113.541188)"
2019-08-31-ED2059-60,ED2059,WB 153 Ave @ 97 St,60,8/31/2019 0:00,0,0,51,15,7,0,73,3,53.614133,-113.490546,"(53.614133, -113.490546)"
2019-09-30-ED2085-50,ED2085,SB 97 St @ 111 Ave,50,9/30/2019 0:00,0,0,483,76,20,0,579,25,53.559371,-113.491877,"(53.559371, -113.491877)"
2019-10-31-ED2009-70,ED2009,EB Yellowhead Tr @ 107 St,70,10/31/2019 0:00,0,0,700,105,28,0,833,0,53.5812925,-113.5061022,"(53.58129246, -113.5061022)"
2019-11-30-ED2078-60,ED2078,WB 153 Ave @ 127 St,60,11/30/2019 0:00,0,0,2,3,2,0,7,9,53.617021,-113.54053,"(53.617021, -113.54053)"
2019-10-31-ED2090-60,ED2090,WB 63 Ave @ Gateway Blvd,60,10/31/2019 0:00,0,0,95,9,7,0,111,19,53.499942,-113.492922,"(53.499942, -113.492922)"
2019-07-31-ED2077-70,ED2077,SB Manning Dr @ 153 Ave,70,7/31/2019 0:00,0,0,409,91,23,0,523,8,53.614882,-113.403378,"(53.614882, -113.403378)"
2019-09-30-ED2078-60,ED2078,WB 153 Ave @ 127 St,60,9/30/2019 0:00,0,0,26,4,1,0,31,18,53.617021,-113.54053,"(53.617021, -113.54053)"
2019-11-30-ED2006-60,ED2006,SB 170 St @ 95 Ave,60,11/30/2019 0:00,0,0,330,50,12,0,392,50,53.5320087,-113.6153542,"(53.5320087, -113.6153542)"
2019-11-30-ED2083-70,ED2083,NB 97 St @ 144 Ave,70,11/30/2019 0:00,0,0,150,31,14,0,195,43,53.606472,-113.491714,"(53.606472, -113.491714)"
2019-04-30-ED2060-60,ED2060,WB 23 Ave @ Terwillegar Dr NB,60,4/30/2019 0:00,0,0,97,15,9,0,121,28,53.457268,-113.587836,"(53.457268, -113.587836)"
2019-06-30-ED2085-50,ED2085,SB 97 St @ 111 Ave,50,6/30/2019 0:00,0,0,627,125,38,1,791,43,53.559371,-113.491877,"(53.559371, -113.491877)"
2019-07-31-ED2082-60,ED2082,NB 50 St @ Ellerslie Rd,60,7/31/2019 0:00,0,0,2093,465,142,0,2700,15,53.42432,-113.417755,"(53.42432, -113.417755)"
2019-10-31-ED2083-70,ED2083,NB 97 St @ 144 Ave,70,10/31/2019 0:00,0,0,281,59,22,1,363,28,53.606472,-113.491714,"(53.606472, -113.491714)"
2019-08-31-ED2042-60,ED2042,SB Castledowns Rd @ 137 Ave,60,8/31/2019 0:00,0,0,40,13,4,0,57,1,53.5999213,-113.5167956,"(53.59992131, -113.5167956)"
2019-11-30-ED2074-60,ED2074,NB 66 St @ 167 Ave,60,11/30/2019 0:00,0,0,69,9,5,0,83,29,53.628394,-113.44284,"(53.628394, -113.44284)"
2019-09-30-ED2058-50,ED2058,NB Rossdale Rd @ 97 Ave,50,9/30/2019 0:00,0,0,454,91,35,0,580,7,53.533603,-113.497371,"(53.533603, -113.497371)"
2019-07-31-ED2063-60,ED2063,NB 111 St @ 23 ave,60,7/31/2019 0:00,0,0,179,25,9,0,213,4,53.453378,-113.516161,"(53.453378, -113.516161)"
2019-10-31-ED2063-60,ED2063,NB 111 St @ 23 ave,60,10/31/2019 0:00,0,0,125,23,5,0,153,13,53.453378,-113.516161,"(53.453378, -113.516161)"
2019-11-30-ED2087-50,ED2087,SB 127 St @ 126 Ave,50,11/30/2019 0:00,0,0,2989,566,142,0,3697,52,53.582637,-113.541188,"(53.582637, -113.541188)"
2019-11-30-ED2030-60,ED2030,SB Calgary Tr @ 51 Ave,60,11/30/2019 0:00,0,0,258,43,17,0,318,28,53.4884411,-113.4949133,"(53.48844109, -113.4949133)"
2019-08-31-ED2074-60,ED2074,NB 66 St @ 167 Ave,60,8/31/2019 0:00,0,0,71,14,6,0,91,20,53.628394,-113.44284,"(53.628394, -113.44284)"
2019-05-31-ED2006-60,ED2006,SB 170 St @ 95 Ave,60,5/31/2019 0:00,0,0,491,84,22,0,597,15,53.5320087,-113.6153542,"(53.5320087, -113.6153542)"
2019-06-30-ED2058-50,ED2058,NB Rossdale Rd @ 97 Ave,50,6/30/2019 0:00,0,0,1119,225,77,0,1421,3,53.533603,-113.497371,"(53.533603, -113.497371)"
2019-07-31-ED2078-60,ED2078,WB 153 Ave @ 127 St,60,7/31/2019 0:00,0,0,38,12,7,0,57,12,53.617021,-113.54053,"(53.617021, -113.54053)"
2019-08-31-ED2039-60,ED2039,WB 111 Ave @ 149 St,60,8/31/2019 0:00,0,0,92,18,3,0,113,5,53.5589564,-113.5773778,"(53.55895644, -113.5773778)"
2019-11-30-ED2091-60,ED2091,SB 50 St @ Ellerslie Rd,60,11/30/2019 0:00,0,0,799,135,35,0,969,6,53.425224,-113.418183,"(53.425224, -113.418183)"
2019-09-30-ED2062-60,ED2062,SB 111 St @ 23 Ave,60,9/30/2019 0:00,0,0,146,26,12,0,184,9,53.454486,-113.516605,"(53.454486, -113.516605)"
2019-05-31-ED2061-60,ED2061,EB Windermere Blvd @ Terwillegar Dr SB,60,5/31/2019 0:00,0,0,127,28,9,0,164,33,53.437701,-113.614591,"(53.437701, -113.614591)"
2019-10-31-ED2030-60,ED2030,SB Calgary Tr @ 51 Ave,60,10/31/2019 0:00,0,0,31,2,4,0,37,0,53.4884411,-113.4949133,"(53.48844109, -113.4949133)"
2019-05-31-ED2081-60,ED2081,NB Gateway Blvd @ 34 Ave,60,5/31/2019 0:00,0,0,3544,919,306,1,4770,64,53.467373,-113.492054,"(53.467373, -113.492054)"
2019-06-30-ED2006-60,ED2006,SB 170 St @ 95 Ave,60,6/30/2019 0:00,0,0,521,79,24,0,624,15,53.5320087,-113.6153542,"(53.5320087, -113.6153542)"
2019-05-31-ED2060-60,ED2060,WB 23 Ave @ Terwillegar Dr NB,60,5/31/2019 0:00,0,0,353,86,24,0,463,98,53.457268,-113.587836,"(53.457268, -113.587836)"
2019-08-31-ED2062-60,ED2062,SB 111 St @ 23 Ave,60,8/31/2019 0:00,0,0,167,36,13,0,216,9,53.454486,-113.516605,"(53.454486, -113.516605)"
2019-09-30-ED2029-60,ED2029,SB Calgary Tr @ 34 Ave,60,9/30/2019 0:00,0,0,630,98,31,0,759,18,53.4681987,-113.4956788,"(53.46819871, -113.4956788)"
2019-11-30-ED2084-50,ED2084,NB 95 St @ 103A Ave,50,11/30/2019 0:00,0,0,130,15,2,0,147,25,53.547669,-113.480138,"(53.547669, -113.480138)"
2019-09-30-ED2091-60,ED2091,SB 50 St @ Ellerslie Rd,60,9/30/2019 0:00,0,0,1203,203,50,0,1456,9,53.425224,-113.418183,"(53.425224, -113.418183)"
2019-04-30-ED2061-60,ED2061,EB Windermere Blvd @ Terwillegar Dr SB,60,4/30/2019 0:00,0,0,38,5,2,0,45,5,53.437701,-113.614591,"(53.437701, -113.614591)"
2019-11-30-ED2058-50,ED2058,NB Rossdale Rd @ 97 Ave,50,11/30/2019 0:00,0,0,874,138,47,0,1059,14,53.533603,-113.497371,"(53.533603, -113.497371)"
2019-10-31-ED2049-70,ED2049,NB 97 St @ 167 Ave,70,10/31/2019 0:00,0,0,79,18,5,0,102,15,53.6283968,-113.4916933,"(53.62839682, -113.4916933)"
2019-11-30-ED2079-60,ED2079,SB Parsons Rd @ Ellerslie Rd,60,11/30/2019 0:00,0,0,4,0,1,0,5,3,53.425615,-113.479951,"(53.425615, -113.479951)"
2019-10-31-ED2082-60,ED2082,NB 50 St @ Ellerslie Rd,60,10/31/2019 0:00,0,0,1073,204,82,1,1360,8,53.42432,-113.417755,"(53.42432, -113.417755)"
2019-07-31-ED2042-60,ED2042,SB Castledowns Rd @ 137 Ave,60,7/31/2019 0:00,0,0,48,8,3,0,59,3,53.5999213,-113.5167956,"(53.59992131, -113.5167956)"
2019-09-30-ED2074-60,ED2074,NB 66 St @ 167 Ave,60,9/30/2019 0:00,0,0,57,19,4,0,80,16,53.628394,-113.44284,"(53.628394, -113.44284)"
2019-11-30-ED2059-60,ED2059,WB 153 Ave @ 97 St,60,11/30/2019 0:00,0,0,18,0,1,0,19,0,53.614133,-113.490546,"(53.614133, -113.490546)"
2019-11-30-ED2096-80,ED2096,SB 97 St @ 176 Ave,80,11/30/2019 0:00,0,0,64,21,7,0,92,2,53.638807,-113.49202,"(53.638807, -113.49202)"
2019-07-31-ED2075-60,ED2075,NB 97 St @ 132 Ave,60,7/31/2019 0:00,0,0,261,48,19,0,328,13,53.591633,-113.491987,"(53.591633, -113.491987)"
2019-09-30-ED2079-60,ED2079,SB Parsons Rd @ Ellerslie Rd,60,9/30/2019 0:00,0,0,6,1,2,0,9,5,53.425615,-113.479951,"(53.425615, -113.479951)"
2019-10-31-ED2042-60,ED2042,SB Castledowns Rd @ 137 Ave,60,10/31/2019 0:00,0,0,30,6,2,0,38,0,53.5999213,-113.5167956,"(53.59992131, -113.5167956)"
2019-10-31-ED2077-70,ED2077,SB Manning Dr @ 153 Ave,70,10/31/2019 0:00,0,0,338,74,17,0,429,15,53.614882,-113.403378,"(53.614882, -113.403378)"
2019-08-31-ED2083-70,ED2083,NB 97 St @ 144 Ave,70,8/31/2019 0:00,0,0,487,91,42,0,620,28,53.606472,-113.491714,"(53.606472, -113.491714)"
2019-09-30-ED2084-50,ED2084,NB 95 St @ 103A Ave,50,9/30/2019 0:00,0,0,244,34,12,0,290,22,53.547669,-113.480138,"(53.547669, -113.480138)"
2019-10-31-ED2091-60,ED2091,SB 50 St @ Ellerslie Rd,60,10/31/2019 0:00,0,0,1191,206,35,1,1433,2,53.425224,-113.418183,"(53.425224, -113.418183)"
2019-09-30-ED2061-60,ED2061,EB Windermere Blvd @ Terwillegar Dr SB,60,9/30/2019 0:00,0,0,73,18,4,0,95,30,53.437701,-113.614591,"(53.437701, -113.614591)"
2019-10-31-ED2071-50,ED2071,NB 82 St @ 112 Ave,50,10/31/2019 0:00,0,0,411,80,24,0,515,140,53.560908,-113.467294,"(53.560908, -113.467294)"
2019-11-30-ED2042-60,ED2042,SB Castledowns Rd @ 137 Ave,60,11/30/2019 0:00,0,0,11,3,4,0,18,0,53.5999213,-113.5167956,"(53.59992131, -113.5167956)"
